student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,caffeine_intake,sleep_quality,diet_score,internet_score,part_job_score,stress_proxy,focus_proxy
S8894,17.776641753435875,Male,0.5889607845419176,0.8419383729762693,2.475540405247533,Yes,98.34959388126276,4.165877107322556,Poor,4.081725229648671,High School,Good,2.78042885327077,No,42.930582881140374,3.116255909493294,1.7,-1,1,1,6.168366111456745,4.817447763495875
S8895,17.0,Male,3.958645790688209,1.9147703888897578,0.14057811621406335,No,82.65664525477018,8.284758513357872,Fair,3.9422258026145296,Bachelor,Poor,9.176836660391317,Yes,92.7956060533176,1.3043259387447277,7.5,0,-1,0,2.923627569358576,7.517888585001392
S8896,24.0,Male,4.767240624602239,4.12216792480491,3.017700161838665,No,71.34845253317282,4.967381446804551,Good,3.0919615505960136,Bachelor,Poor,10.0,Yes,93.04364392380882,3.863044400354489,3.9,1,-1,0,4.307075426488948,6.011395682771611
S8897,20.98608363850092,Female,6.792837528348857,2.2079855544655302,2.5530966632447267,No,83.49157415048913,6.672324986574604,Good,2.8909784897443647,Master,Average,5.066532972482395,Yes,97.82063859972925,5.389148620048825,4.0,1,0,0,4.669637819833478,5.824354810179072
S8898,20.845342919609116,Female,4.830675937476303,1.7358539659207362,2.764934600249221,No,78.36709248046118,6.61747007836895,Fair,6.0,Bachelor,Average,4.996168988110883,No,88.83979858797068,4.151523237972438,5.3,0,0,0,3.7299635231951376,6.90534990016421
S8899,17.0,Male,3.908770741470281,1.8388174868582818,1.4668965357085477,No,70.38645856335349,6.790204975001849,Poor,0.2667208486682784,Bachelor,Good,1.0277872751010686,No,58.40452548915907,1.7640217350946414,3.5,-1,1,0,5.345418863553229,5.386304936565277
S8900,17.82829335695996,Male,3.8277355482158795,4.070482046057287,1.6882689812663825,No,99.92387588775509,7.0912609695792215,Good,4.054918152877993,,Good,6.097942337203913,Yes,80.1857665916721,3.1703134772601103,5.8,1,1,0,2.9260216033942363,8.412582597966836
S8901,21.87014792579828,Female,1.3839113522941613,2.1254510184509194,2.815099888488356,No,90.21494453510954,8.35834180568164,Fair,3.131290787340809,Bachelor,Good,6.035990585914465,No,53.591296169717964,2.3578042832520754,5.1,0,1,0,3.725856122328223,7.527402654081593
S8902,22.044871636708734,Male,2.299514979119486,4.562081533112928,0.5782659712337012,No,93.60255409004547,6.144053138417548,Good,5.954083746465404,Master,Good,4.918657477240418,No,58.6782238370906,3.2678223488488443,6.1,1,1,0,2.6876488276530535,8.268654352340485
S8903,17.0,Female,2.9982488064541046,3.0665863488783676,1.5840397409577287,No,81.18130395216428,9.146505694559831,Fair,1.94406822434701,Bachelor,Average,1.3317622590076692,Yes,58.06421368426774,3.3842378074693067,5.1,0,0,0,4.6520976162212655,7.254473846411942
S8904,19.12840353443431,Female,3.6618535658522284,2.045804019091903,0.3801056168777325,Yes,80.16121508778213,4.518591958033315,Fair,1.1209241341211653,Bachelor,Good,9.013431188663583,No,76.48897235637378,5.04829669046483,4.1,0,1,1,4.4157597624395075,5.772867829418336
S8905,19.99179236459823,Male,6.119853254845073,2.015139673135282,3.013331755576895,No,86.31579556202692,5.218594524067473,Good,2.0153327528264873,High School,Good,2.9716006772569816,No,84.01479269741701,2.9937677470632065,4.1,1,1,0,4.555290199833012,6.375276806503437
S8906,21.009878054688713,Female,4.2217612639406115,1.763988912643062,0.023470206568056047,Yes,83.44851244839954,6.53147685165373,Good,0.8610530274919939,Bachelor,Average,2.950811521003245,No,73.52867768199113,3.4599745359859257,5.3,1,0,1,4.594888329844502,6.709590754457553
S8907,22.96787437456794,Male,4.306958019658615,2.964424716685762,1.5662038243805771,No,99.97158264714967,7.460137771898824,Good,5.007826982524317,,Average,10.0,Yes,93.09433481506635,2.3234058914898745,7.2,1,0,0,2.240504718163036,9.331685951545223
S8908,20.089190485665277,Female,2.528516607164731,4.2698633894731675,2.401081751883067,No,83.95918575911902,8.675014189634535,Fair,2.876259564205165,Master,Good,2.965464105395147,No,48.81551880501731,1.992276281782502,5.7,0,1,0,3.7175856148765276,8.017072208400238
S8909,19.090380547451634,Male,1.918853914684461,2.5376077406620996,2.5245682821620425,No,77.94304151418598,6.971605485907419,Good,3.981248997090053,Bachelor,Good,5.711101944245238,No,54.012801261536694,2.1710467525157453,7.0,1,1,0,2.4292125142166205,8.676282452261939
S8910,19.038666939183813,Female,2.916881086768848,0.10551246047313864,1.878098730193298,No,85.317831995052,7.668084268103887,Good,6.0,High School,Poor,5.963816737907902,Yes,83.16484553307465,2.689282504680826,7.5,1,-1,0,2.81386923761647,8.752357844481738
S8911,22.0651794727786,Male,6.63793657196703,2.8580003987216482,2.083636179197196,No,83.76148510194632,6.600130176672693,Good,6.0,Bachelor,Average,4.845777963799597,No,98.53693873507905,5.170264684326673,6.1,1,0,0,3.804451082663447,7.191505436960598
S8912,18.97552379689586,Male,5.198604656713569,2.2581729466358023,1.6163247515455599,No,92.39317747342473,5.29928698310267,Fair,2.027978715589293,High School,Good,5.038084978694769,No,94.40941156832395,3.825902660419186,3.4,0,1,0,4.604739370982803,6.061806415728846
S8913,23.062572924583076,Female,3.182916866042182,4.517705883663097,0.7397336554382348,No,94.59890939306345,5.964449207070428,Fair,2.1355040588796705,Master,Good,1.0,No,45.32176049679103,7.05247348160243,2.6,0,1,0,6.197275260625844,3.374741033999853
S8914,17.0,Male,0.51803197845654,3.2664789315045333,2.279004399174782,No,89.95569799303033,6.862537847300984,Fair,3.9534212247744733,High School,Good,4.905491379245121,No,39.08612119667947,2.630466971359815,6.0,0,1,0,3.1378455912418994,7.897119111051452
S8915,20.000257540300378,Male,5.965824621921044,2.249841614490383,2.7525085999026095,Yes,82.69847461342965,7.7202163580047,Good,0.17223111683719153,Bachelor,Average,6.133981963339976,No,97.00212754130621,3.931638248348086,4.5,1,0,1,5.112410959809459,6.4582751587339855
S8916,20.968304744906746,Female,3.160360037051418,3.700465482359832,1.2212664194752088,No,60.17191988776897,6.06108451893251,Fair,5.926786239751149,High School,Good,1.989951041403657,No,58.12114082593791,3.000465091796878,3.9,0,1,0,4.104224334967774,6.218601228436438
S8917,19.947234705794237,Male,1.510458853731494,4.601260172706553,0.7839104011338714,Yes,83.44586487895643,6.924672638903177,Good,0.9180514526009236,Bachelor,Good,3.946338320081905,Yes,44.573210282043775,5.918078151106873,2.7,1,1,1,5.5785577725618625,4.77995449355195
S8918,19.92047307005181,Male,1.0631229436066554,2.0142587025351735,3.6183008757910375,Yes,97.85505557661209,8.033009329444877,Fair,5.953324782684812,Bachelor,Average,1.0,Yes,49.85950446240221,3.0433531409076897,5.4,0,0,1,5.102072530254846,7.797427569261715
S8919,21.053973764852106,Female,4.222780707460103,2.895832851218566,2.4858867053535154,No,69.3767936998418,6.499530173546297,Fair,0.924305621250763,High School,Good,1.0,No,60.8908561492891,3.4932686522600473,3.7,0,1,0,4.824379438565708,6.071680466649987
S8920,23.151250442907205,Male,3.4818343806017467,0.5188493071631483,0.330329734591961,No,72.95387394895876,7.806904201533161,Fair,4.052399719019412,Bachelor,Good,4.072163750041304,No,78.96912823132476,1.018304368815855,5.6,0,1,0,3.0920152397628105,7.17782078871596
S8921,22.13515099403472,Male,3.4497241619831858,5.778175181858158,0.0,No,87.61540592550692,5.299057518418079,Good,6.0,Bachelor,Poor,5.8890301402308545,No,74.73214390820695,5.214862924118183,3.7,1,-1,0,4.603089710719249,5.752726027515996
S8922,20.854986108527775,Female,3.7647055817099053,0.5559231526480344,1.2283891161642708,No,75.84638750265961,7.4345205940431365,Fair,2.001570549256372,Master,Average,5.010008296759588,No,69.91298778601048,1.7891071606574345,4.4,0,0,0,3.949825663780535,6.4495702735864455
S8923,17.148780446216684,Male,2.8797547309948555,2.133545280942293,4.083339751220189,Yes,82.77471491676907,6.307877624177441,Fair,4.031525704873057,High School,Good,5.928236812232477,No,58.38772526346431,6.492364622671702,4.0,0,1,1,5.803426927353034,4.614017593525455
S8924,18.963282926000918,Female,4.6207721718215815,3.7326442449035953,0.7966102807168159,No,77.90605287766175,5.869611327048807,Fair,0.8599991847714996,,Good,2.9084456985802367,No,63.29349654921935,3.544163946980759,3.6,0,1,0,4.964913293988543,6.124687634898365
S8925,20.069327578733947,Female,2.288348689714856,1.5109303727798349,1.5731070185154108,Yes,85.8358384988178,5.682335032505533,Fair,1.0097486459442806,High School,Average,9.067287506647899,No,56.20117926197423,4.862949166615363,3.8,0,0,1,5.134752199953435,5.2108955857497765
S8926,17.0,Male,1.6432822620229977,3.350453539204065,3.9746304796991265,Yes,96.96735381648928,6.588705879268715,Good,3.179324763803805,High School,Average,5.866871316058291,No,42.485152773988496,4.281396516527783,4.6,1,0,1,4.84063360060616,6.5531582717638965
S8927,22.016385188444076,Male,1.6712701167221755,2.983300563746641,1.9334221902155018,No,96.93092079915047,6.040555534427082,Good,0.14306497702011603,High School,Good,6.074148704474095,No,51.471442003749836,1.5369248705685699,5.7,1,1,0,3.1169623189076163,7.137281230093869
S8928,22.036205216151934,Male,3.1615381797177635,2.07287948584551,1.5900035997825483,No,77.84009595089177,5.507772587982794,Fair,1.889130778876738,High School,Average,7.044088815582168,Yes,60.70241135207751,1.7937932268864323,6.4,0,0,0,3.5447620007066183,6.887627816819485
S8929,21.828669220759142,Male,4.853737305646254,2.301060660169325,1.6286966750821048,Yes,71.27618564398506,7.392786964702149,Good,3.955628612364617,Bachelor,Good,6.1889775121217765,No,89.70386945816654,4.135907657708249,5.7,1,1,1,3.603453903384374,7.3822964458419005
S8930,19.070197057266416,Male,0.8254692701240731,3.2087883437899163,1.4703422396149446,No,84.73488044479687,8.368652285811084,Good,1.3449836246404867,Master,Average,5.749567920754731,No,45.9835700449177,2.6127099866483348,6.7,1,0,0,3.3686682018966243,8.399375672915024
S8931,22.15532759624352,Female,4.151173030423369,1.5317292403898266,0.5574171192642857,No,73.14678381891079,5.314420526007033,Fair,5.042341511519406,High School,Good,1.1450861782779707,No,77.30881404989385,2.0245551077443684,3.5,0,1,0,3.9088216714285213,5.971351418238617
S8932,17.979844758154286,Female,0.5147796438101817,3.177464454584095,2.8651165420667075,No,79.84927504021914,5.157853973943657,Good,1.1534568781136798,Bachelor,Good,3.9569275625838234,No,18.4,1.7478638963533621,4.9,1,1,0,3.8049447510146903,6.397027380648915
S8933,19.15697016944962,Female,3.7051541200127853,3.9420959862252696,0.5579845156217618,No,82.40144785410365,4.741507146072904,Good,1.1614032948332513,High School,Poor,1.0,No,52.889455079006034,4.573897444323946,1.1,1,-1,0,5.947060795410592,4.197157096728871
S8934,17.0,Female,4.2686406415907845,2.2495196707700584,1.5328323047434982,No,71.91216551486293,9.413528251252288,Good,4.887008063131464,Bachelor,Good,6.90617246343186,No,87.22281641115929,2.387708358104259,7.4,1,1,0,2.120215870540855,9.531009164105722
S8935,22.09804628176296,Female,1.9192098315592594,1.3792582391005304,3.4193221873169035,Yes,74.8046903939557,4.7260857283823645,Fair,1.073308020396348,High School,Average,9.07288153104798,No,52.88144098833329,4.550679431290457,3.1,0,0,1,5.516438559924291,4.732732862604332
S8936,23.74396598802886,Female,2.7677418724000438,2.2028229325639526,1.5226629246822958,No,67.34683060793762,8.532232745245123,Good,3.018966827427072,High School,Good,6.987766877400442,Yes,76.57551621742797,2.5278260693534915,5.1,1,1,0,2.4830732525737083,8.055520800081986
S8937,24.0,Male,3.5824189427989652,2.3567224628383654,2.125184301054953,No,100.0,6.147186778171775,Good,1.1763807886318267,High School,Good,1.1918928558093151,No,46.84452250126171,3.4276820340662475,2.0,1,1,0,4.801723115183368,5.95823877081845
S8938,18.172583321752818,Female,4.671524329948234,3.3083107106287764,1.8131930307691613,No,75.39510418091287,5.407408264356895,Good,3.1987095910434165,,Good,5.951829078292747,No,71.2292520090103,3.7183139690577347,3.9,1,1,0,3.6557994676937193,7.133145376680989
S8939,22.967152800731196,Female,4.376123453332406,1.9157086313650773,0.7752286887767226,No,84.54409248409854,8.261737073048497,Good,0.9157654326678717,High School,Average,2.995238127329751,No,76.82762854129153,2.8160091606873126,5.7,1,0,0,3.674742069253359,7.752477799621416
S8940,17.772411114724786,Female,4.285890968452027,2.589723611032073,1.0610879336532768,No,71.44490293170038,8.457555865610852,Good,5.348526647617855,Bachelor,Average,8.973673285883168,No,88.38552684836465,2.654977476646729,7.1,1,0,0,2.8609118466978463,8.764698976512983
S8941,19.03323990671042,Male,2.089084650766275,2.296081010557677,0.8280718782144941,No,79.02682642312519,4.6896487623458585,Good,3.017117948733203,Bachelor,Poor,9.854562807783793,No,63.198094192923044,3.428866702362669,5.1,1,-1,0,3.337420855718871,6.532880931971244
S8942,18.83336380800304,Male,2.2426048838048347,2.0564452163603972,1.8066054449440383,No,77.49082409638396,4.9779847892498985,Fair,5.064033357182602,High School,Average,2.9959120048930648,No,55.87123759428217,3.144587762186529,2.3,0,0,0,5.042600544999231,5.572736674240837
S8943,24.0,Male,4.310518212791144,4.855120619957985,2.9952434835521036,No,75.82147274894612,8.475801659553559,Fair,4.731403960093118,Master,Good,8.968793178200396,Yes,73.89075676711325,4.282098506781165,6.8,0,1,0,3.354969892550073,8.133388421197248
S8944,23.047496731626513,Male,3.2789965264920493,1.7259343803712366,2.116269454790398,No,81.13341132575579,5.174084447466573,Good,3.102112633610745,High School,Poor,4.012472855578218,Yes,68.80716103344162,3.758762512622768,3.7,1,-1,0,4.753678497053641,5.445963855462908
S8945,17.0,Male,1.4230828205369335,0.8903890776609119,2.6241482683361657,Yes,83.73984806845446,4.376871114767437,Poor,2.7818470342833894,Bachelor,Good,8.008446160883926,No,51.63405562960182,3.610120590264268,2.6,-1,1,1,5.001278093291568,5.316737771714026
S8946,18.129365171596152,Female,3.31839102407185,3.119202472306008,1.3095917741997638,No,99.93021191203636,6.756800338640416,Poor,3.985424356792314,Bachelor,Good,5.0002418211814765,No,75.36818730243657,3.931390068951961,5.7,-1,1,0,4.124370936635214,7.60422969879033
S8947,18.092967328624905,Male,3.174709688383437,3.4126582728867234,1.6309318529069128,No,91.4972447629539,6.421136779762191,Good,0.9440083856421599,Master,Good,5.0137345014994885,No,64.04493138294323,3.5402769397119536,3.2,1,1,0,4.028510606783514,6.695755358355868
S8948,21.112614868070636,Female,7.359493347782578,3.5945705806548505,1.3409279083502432,No,92.1399533649378,7.038817137981735,Good,3.047204911147792,High School,Good,6.156545742417713,Yes,100.0,5.6185648857984,4.6,1,1,0,3.5594724239954276,6.454755861441259
S8949,24.0,Other,4.903888112590539,0.5603866629895645,2.18194171117481,No,84.83673649438542,7.513586934747553,Poor,0.01816054498052882,,Average,3.8607978340924354,No,82.70628830847124,2.732326395290277,5.2,-1,0,0,5.047795615295732,6.580877570858122
S8950,22.836641480117464,Male,3.5977143531620213,3.834407404726887,2.1479961304999695,No,90.18748124839811,6.450798177572964,Fair,2.059440074673215,Master,Average,4.896938084387909,Yes,67.44646360554832,2.2891172266514115,3.4,0,0,0,5.139656092256389,5.943401471361194
S8951,18.112851325354626,Male,1.3890653780057636,3.900968796920354,3.9139176976500054,Yes,68.71184740638589,8.059818916593967,Good,4.126177016928254,High School,Average,4.20172151592232,Yes,33.79438345023236,4.784023435722196,4.7,1,0,1,5.0652035479520805,6.173250077194526
S8952,20.96879779537928,Female,3.693525510040032,3.1912807234388803,2.643385449923604,Yes,100.0,7.538020030691357,Fair,4.898327159093781,,Good,5.180910969697178,No,69.09059674278157,5.430085229387238,5.1,0,1,1,4.592238705480205,6.544528001568881
S8953,18.839612456996864,Female,5.430558228709492,1.823472353014985,3.2127700108861412,No,93.76455333809949,6.222116222335057,Fair,0.9792995852447669,High School,Average,4.036874406391501,Yes,85.52668149784411,4.421495678375342,1.8,0,0,0,6.136737753429176,4.980796924113167
S8954,18.156032069543013,Female,3.964352507906089,1.6473459865099744,1.1866273487197747,No,64.6112717041249,7.528692822517461,Good,0.0,Master,Average,9.288187691121541,Yes,74.54771961547031,3.5741528239984888,5.5,1,0,0,3.4336247485458493,7.439389868167113
S8955,17.242282072905557,Male,3.942163110725842,1.7818694080617916,3.1655612967602402,No,92.99373367569707,8.265894935742551,Poor,0.0,High School,Average,4.069589940639852,No,67.24302872145238,2.462259493054357,2.3,-1,0,0,6.316868087453383,5.751545343864352
S8956,22.995239760696787,Male,3.5438139906056367,0.6068119536653438,0.5067198900903102,No,72.5163739175664,7.913117630724415,Fair,4.195725705719495,Bachelor,Good,4.2667968772240386,No,77.75969360150131,1.0095711061015147,6.1,0,1,0,3.12721720692087,7.153856604641383
S8957,23.249173323369973,Female,5.635973940998151,2.8253502998409927,0.5051718015434916,Yes,92.33429044508696,9.4277174835303,Fair,3.8714946995244572,Bachelor,Good,8.207831140517698,No,100.0,5.293610497694598,7.4,0,1,1,3.6936560445245608,7.731131432402405
S8958,20.010538173993712,Male,3.754100514234244,2.3311041125989433,2.120907920559777,No,100.0,6.0136320400343335,Poor,5.91674568957082,Bachelor,Good,4.231720704363202,No,73.25231570602043,3.043418287463491,5.0,-1,1,0,4.287211385660437,7.046380820152916
S8959,20.956093495802797,Male,2.2611547173569266,1.436895415650151,1.3174341108441656,Yes,90.41477114158158,6.4809929826982176,Poor,5.222215390353484,Master,Average,8.836478821048333,No,72.10457864827882,3.5795951133827866,5.0,-1,0,1,4.535631897754657,6.742830937046946
S8960,17.927241957709892,Female,2.983075740411417,3.177424691160402,1.5563277348510975,No,84.94195564535282,7.4655434920743895,Fair,5.98715518556384,Master,Good,1.0951384125185006,No,64.62276700355655,2.3848579281990943,5.1,0,1,0,3.9375240949721055,7.26339892921723
